"";"SERCODIGOTROLL";"QtdConsultas";"Posicao";"SERSTATUS";"FNTID";"TEMID";"SERNOME_P";"SERTIPO";"SERDESCRICAO_P";"SERLIBERADA";"SERPRIVATIVA";"SERPRAZOATUALIZACAO";"SERINDICADORIPEA";"SERHISTORICA";"SERHISTORICO";"SERINDGER";"CATID";"BANCO";"COND_EXIB";"GRANDE_TEMA"
"105";"ANFAVE12_QVEICL12";7;684;"I";488;1;"Produção - veículos comerciais leves - montados e desmontados - qde.";"N";"Produção - veículos comerciais leves - montados e desmontados - qde.";0;1;5;0;0;NA;NA;0;"ANFAVE12";"Oculta";"Macro"
"106";"ANFAVE12_QVETOT12";2;1152;"I";488;1;"Produção - autoveículos - montados e desmontados - qde.";"N";"Produção - autoveículos - montados e desmontados - qde.";0;1;5;0;0;NA;NA;0;"ANFAVE12";"Oculta";"Macro"
"107";"ANP_CALCO";11;602;"A";432;2;"Consumo aparente - álcool carburante - média - qde./dia";"N";"Consumo aparente de álcool carburante: quantidade média diária";1;0;45;0;0;"BM_CALCO até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"108";"ANP_CDEPET";7;797;"I";432;2;"Consumo aparente - derivados de petróleo - média - qde./dia";"N";"Consumo aparente de derivados de petróleo: quantidade média diária .";1;0;360;0;0;"BM_CDEPET até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"109";"ANP_CGASOL";34;228;"I";432;2;"Consumo aparente - gasolina - qde.";"N";"Consumo aparente de gasolina: quantidade.";1;0;360;0;1;"BM_CGASOL até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"110";"ANP_COLCOM";2;1368;"I";432;2;"Consumo aparente - óleo combustível - qde.";"N";"Consumo aparente de óleo combustível: quantidade.";1;0;360;0;1;"BM_COLCOM até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"111";"ANP_COLDIE";11;602;"I";432;2;"Consumo aparente - óleo diesel - qde.";"N";"Consumo aparente de óleo diesel: quantidade.";1;0;360;0;1;"BM_COLDIE até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"112";"BM_CRBBC";6;854;"I";1333430858;3;"Empréstimos - setor privado - origem: Banco do Brasil";"N";"Empréstimos - setor privado - origem: Banco do Brasil";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"113";"BM_CRBCC";6;854;"I";1333430858;3;"Empréstimos - setor privado - origem: bancos comerciais";"N";"Empréstimos - setor privado - origem: bancos comerciais";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"114";"BM_DEPOU";NA;NA;"I";1333430858;3;"M3 - depósitos em poupança - fim período";"N";"M3 - depósitos em poupança - fim período";1;0;90;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"115";"BM_DEV";3;1185;"I";1333430858;3;"M1 - depósitos à vista - fim período";"N";"M1 - depósitos à vista - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"116";"BM_DEVO";NA;NA;"I";1333430858;3;"Depósitos à vista - fora do Banco do Brasil";"N";"Depósitos à vista fora do Banco do Brasil";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"117";"BM_DEXEEN";3;1185;"A";1333430842;6;"Dívida externa - estatais - líquida";"N";"Dívida externa líquida das empresas estatais";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"118";"BM_DEXGFN";16;450;"A";1333430842;6;"Dívida externa - gov. federal e Banco Central - líquida";"N";"Dívida externa líquida do governo federal e Banco Central";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"119";"BM_DEXRFI";2;1368;"A";1333352062;10;"Dívida externa - registrada - taxa fixa";"N";"Dívida externa registrada: taxa fixa";1;0;120;0;0;NA;NA;0;"BM";"Internet";"Macro"
"120";"BM_DEXRFL";1;1619;"A";1333352062;10;"Dívida externa - registrada - taxa flutuante";"N";"Dívida externa registrada: taxa flutuante";1;0;120;0;0;NA;NA;0;"BM";"Internet";"Macro"
"121";"BM_DEXRFLL";NA;NA;"A";1333352062;10;"Dívida externa - registrada - taxa Libor";"N";"Dívida externa registrada: taxa Libor";1;0;120;0;0;NA;NA;0;"BM";"Internet";"Macro"
"122";"BM_DEXRFLP";1;1619;"I";1333352062;10;"Dívida externa - registrada - taxa Prime";"N";"Dívida externa registrada: taxa Prime";1;0;120;0;0;NA;NA;0;"BM";"Internet";"Macro"
"123";"BM_DEXRPR";1;1619;"I";1333352062;10;"Dívida externa - privada - registrada";"N";"Dívida externa privada registrada";1;0;60;0;0;NA;NA;0;"BM";"Internet";"Macro"
"124";"BM_DEXT";2;1368;"A";1333352062;10;"Dívida externa bruta (exclui empréstimos intercompanhias)";"N";"Dívida externa bruta (exclui empréstimos intercompanhias)";1;0;60;0;0;NA;NA;0;"BM";"Internet";"Macro"
"125";"BM_DINEEN";1;1619;"A";1333430842;6;"Dívida interna - estatais - líquida";"N";"Dívida interna líquida das empresas estatais";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"126";"BM_DINEMN";2;1368;"A";1333430842;6;"Dívida interna - estados e municípios - líquida";"N";"Dívida interna líquida dos estados e municípios";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"127";"BM_DINGFN";16;450;"A";1333430842;6;"Dívida interna - gov. federal e Banco Central - líquida";"N";"Dívida interna líquida do governo federal e Banco Central";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"128";"BM_DIPEM";1;1619;"I";1333430842;6;"Dívida interna - pública - estadual e municipal - títulos emitidos - fim período";"N";"Dívida interna - pública - estadual e municipal - títulos emitidos - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"129";"BM_DIPF";1;1619;"I";1333430842;6;"Dívida mobiliária federal emitida - responsabilidade do Tesouro Nacional - fim período";"N";"Dívida mobiliária federal emitida - responsabilidade do Tesouro Nacional - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"130";"BM_DPIBC";1;1619;"I";1333430842;6;"Dívida mobiliária interna federal - carteira do BC - fim período";"N";"Dívida mobiliária interna federal - carteira do Banco Central - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"131";"BM_DPIPP";1;1619;"A";1333430842;6;"Dívida mobiliária interna federal - títulos fora do BC - fim período";"N";"Dívida mobiliária interna federal - títulos fora do Banco Central - fim período";1;0;120;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"132";"BM_DTEEN";13;536;"A";1333430842;6;"Dívida - total - estatais - líquida";"N";"Dívida total líquida das empresas estatais";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"133";"BM_DTEMN";14;511;"A";1333430842;6;"Dívida - total - estados e municípios - líquida";"N";"Dívida total líquida dos estados e municípios";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"134";"BM_DTGFN";37;210;"A";1333430842;6;"Dívida - total - gov. federal e Banco Central - líquida";"N";"Dívida total líquida do governo federal e Banco Central";1;0;60;0;0;"Incluída em 20/fev/2002.";NA;0;"BM";"Internet";"Macro"
"135";"BM_DTSPN";67;101;"A";1333430842;6;"Dívida - total - setor público - líquida";"N";"Dívida total líquida do setor público";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"136";"BM_ERC";224;23;"A";1333352062;7;"Taxa de câmbio - R$ / US$ - comercial - compra - média";"N";"Taxa de câmbio comercial para compra: real (R$) / dólar americano (US$) - média";1;0;30;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"137";"BM_ERCF";148;39;"A";1333352062;7;"Taxa de câmbio - R$ / US$ - comercial - compra - fim período";"N";"Taxa de câmbio comercial para compra: real (R$) / dólar americano (US$) - fim período";1;0;30;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"138";"BM_ERV";355;9;"A";1333352062;7;"Taxa de câmbio - R$ / US$ - comercial - venda - média";"N";"Taxa de câmbio comercial para venda: real (R$) / dólar americano (US$) - média";1;0;30;0;1;NA;"Gerada";0;"BM";"Internet";"Macro"
"139";"BM_ERVF";62;109;"A";1333352062;7;"Taxa de câmbio - R$ / US$ - comercial - venda - fim período";"N";"Taxa de câmbio comercial para venda: real (R$) / dólar americano (US$) - fim período";1;0;30;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"140";"BM_HBC";NA;NA;"I";1333430858;3;"Haveres - bancos comerciais";"N";"Haveres: bancos comerciais";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"141";"BM_HFIN";1;1619;"I";1333430858;3;"Haveres - financeiros - exceto títulos em poder do BC - fim período";"N";"Haveres financeiros, exceto títulos em poder do Banco Central: fim período";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"142";"BM_HFINBC";1;1619;"I";1333430858;3;"Haveres - financeiros - inclui títulos em poder do BC - fim período";"N";"Haveres financeiros, inclusive títulos em poder do Banco Central: fim período";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"143";"BM_HM";1;1619;"I";1333430858;3;"Haveres - monetários - fim período";"N";"Haveres monetários: fim período";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"144";"BM_HNM";NA;NA;"I";1333430858;3;"Haveres - não monetários - exceto títulos em poder do BC - fim período";"N";"Haveres não monetários, exceto títulos em poder do Banco Central: fim período";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"145";"BM_HNMBC";NA;NA;"I";1333430858;3;"Haveres - monetários - inclui títulos em poder do BC - fim período";"N";"Haveres monetários, inclusive títulos em poder do Banco Central: fim período";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"146";"BM_IEE";NA;NA;"I";477;6;"Imposto sobre energia elétrica (IEE)";"N";"Imposto sobre energia elétrica (IEE)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"147";"BM_IEXN";NA;NA;"I";477;6;"Imposto sobre a exportação (IE)";"N";"Imposto sobre a exportação (IE)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"148";"BM_IIM";NA;NA;"I";477;6;"Imposto sobre a importação (II)";"N";"Imposto sobre a importação (II)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"149";"BM_IOFN";NA;NA;"I";477;6;"Receita do Tesouro Nacional - Imposto sobre operações financeiras (IOF)";"N";"Receita do Tesouro Nacional - Imposto sobre operações financeiras (IOF)";0;0;90;0;0;NA;"Gerada";0;"BM";"Oculta";"Macro"
"150";"BM_IOUTN";NA;NA;"I";477;6;"Outros impostos";"N";"Outros impostos";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"151";"BM_IPIN";NA;NA;"I";477;6;"Imposto sobre produtos industrializados (IPI)";"N";"Imposto sobre produtos industrializados (IPI)";0;0;90;0;0;NA;"Gerada";0;"BM";"Oculta";"Macro"
"152";"BM_IRN";NA;NA;"I";477;6;"Imposto sobre a renda (IR)";"N";"Imposto sobre a renda (IR)";0;0;90;0;0;NA;"Gerada";0;"BM";"Oculta";"Macro"
"153";"BM_ISSCN";NA;NA;"I";477;6;"Imposto sobre serviços (ISS) - comunicações";"N";"Imposto sobre serviços (ISS) - comunicações";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"154";"BM_IUCLN";NA;NA;"I";477;6;"Imposto sobre combustíveis e lubrificantes (IUCL)";"N";"Imposto sobre combustíveis e lubrificantes (IUCL)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"155";"BM_IUMN";NA;NA;"I";477;6;"Imposto único sobre minerais (IUM)";"N";"Imposto único sobre minerais (IUM)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"156";"BM_LFT";2;1368;"I";1333430842;6;"Títulos públicos federais emitidos - responsabilidade do Tesouro Nacional - LFT - fim período";"N";"Títulos públicos federais emitidos - responsabilidade do Tesouro Nacional - Letras Financeiras do Tesouro Nacional (LFT) - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"157";"BM_LFTBC";1;1619;"I";1333430842;6;"Títulos públicos federais - carteira do Banco Central - LFT - fim período";"N";"Títulos públicos federais - carteira do Banco Central - Letras Financeiras do Tesouro Nacional (LFT) - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"158";"BM_LFTPP";2;1368;"A";1333430842;6;"Títulos públicos federais - fora do BC - Tesouro Nacional - LFT - fim período";"N";"Títulos públicos federais - fora do Banco Central - Tesouro Nacional - Letras Financeiras do Tesouro Nacional (LFT) - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"159";"BM_LTN";NA;NA;"I";1333430842;6;"Títulos públicos federais emitidos - responsabilidade do Tesouro Nacional - LTN - fim período";"N";"Títulos públicos federais emitidos - responsabilidade do Tesouro Nacional - Letras do Tesouro Nacional (LTN) - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"160";"BM_LTNBC";NA;NA;"I";1333430842;6;"Títulos públicos federais - carteira do Banco Central - LTN - fim período";"N";"Títulos públicos federais - carteira do Banco Central - Letras do Tesouro Nacional (LTN) - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"161";"BM_LTNPP";2;1368;"A";1333430842;6;"Títulos públicos federais - fora do BC - Tesouro Nacional - LTN - fim período";"N";"Títulos públicos federais - fora do Banco Central - Tesouro Nacional - Letras do Tesouro Nacional (LTN) - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"162";"BM_M0FN";22;340;"A";1333430858;3;"M0 - base monetária - fim período";"N";"M0 - base monetária - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"163";"BM_M1FN";54;133;"A";1333430858;3;"M1 - fim período";"N";"M1 - fim período";1;0;60;0;0;NA;"Gerada";0;"BM";"Internet";"Macro"
"164";"BM_MBCV";NA;NA;"I";1333352062;5;"Importações - bens de consumo - (FOB)";"N";"Importações de bens de consumo (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"165";"BM_MBINPTV";NA;NA;"I";1333352062;5;"Importações - bens intermediários (exceto petróleo e trigo) - (FOB)";"N";"Importações de bens intermediários, exceto petróleo e trigo (FOB)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"166";"BM_MBIV";NA;NA;"I";1333352062;5;"Importações - bens intermediários - (FOB)";"N";"Importações de bens intermediários (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"167";"BM_MBKV";NA;NA;"I";1333352062;5;"Importações - bens de capital - (FOB)";"N";"Importações de bens de capital (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"168";"BM_MMPV";NA;NA;"I";1333352062;5;"Importações - matérias-primas - (FOB)";"N";"Importações de matérias-primas (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"169";"BM_MNPTV";NA;NA;"I";1333352062;5;"Importações - exceto petróleo e trigo - (FOB)";"N";"Importações, exceto petróleo e trigo (FOB)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"170";"BM_MPETQ";NA;NA;"I";1333352062;5;"Importações - petróleo bruto - qde.";"N";"Importações de petróleo bruto: quantidade";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"171";"BM_MPETV";NA;NA;"I";1333352062;5;"Importações - petróleo bruto - (FOB)";"N";"Importações de petróleo bruto (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"172";"BM_MTRIQ";NA;NA;"I";1333352062;5;"Importações - trigo - qde.";"N";"Importações de trigo: quantidade";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"173";"BM_MTRIV";NA;NA;"I";1333352062;5;"Importações - trigo - (FOB)";"N";"Importações de trigo (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"174";"BM_OTNBC";NA;NA;"I";1333430842;6;"Títulos públicos federais - carteira do Banco Central - OTN - fim período";"N";"Títulos públicos federais - carteira do Banco Central - Obrigações do Tesouro Nacional (OTN) - fim período";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"175";"BM_OTNPP";NA;NA;"I";1333430842;6;"Títulos públicos federais - fora do BC - Tesouro Nacional - OTN - fim período";"N";"Títulos públicos federais - fora do Banco Central - Tesouro Nacional - Obrigações do Tesouro Nacional (OTN) - fim período";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"176";"ANP_PDALCO";26;295;"I";432;1;"Produção - álcool - qde.";"N";"Produção de álcool: quantidade.";1;0;360;0;1;"BM_PDALCO até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"177";"ANP_PDGASN";NA;NA;"I";432;1;"Produção - gás natural - qde.";"N";"Produção de gás natural: quantidade.";1;0;360;0;1;"BM_PDGASN até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"178";"ANP_PDPET";30;258;"I";432;1;"Produção - petróleo - qde.";"N";"Produção de petróleo: quantidade.";1;0;360;0;1;"BM_PDPET até 03/abr/2002.";"Gerada";0;"ANP";"Internet";"Macro"
"179";"BM_PIBUSDCM";54;133;"A";1333335497;8;"PIB - câmbio médio";"N";"Produto interno bruto (PIB): câmbio médio";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"180";"BM_PIBUSDPPC";11;602;"I";1333335497;8;"PIB - conceito: paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"181";"BM_PMPP";11;602;"I";1333430858;3;"M1 - papel-moeda em poder do público - fim período";"N";"M1 - papel-moeda em poder do público - fim período";1;0;60;0;0;NA;NA;0;"BM";"Internet";"Macro"
"182";"BM_PRIME";1;1619;"I";1333430856;11;"Taxa de juros - Prime - média";"N";"Taxa de juros: Prime - média";1;0;60;0;0;NA;NA;0;"BM";"Internet";"Macro"
"183";"BM_RCM";NA;NA;"I";1333430858;3;"M0 - depósitos compulsórios - fim período";"N";"M0 - depósitos compulsórios - fim período";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"184";"BM_RES";55;130;"A";1333430559;10;"Reservas internacionais";"N";"Reservas internacionais";1;0;25;0;0;NA;NA;0;"BM";"Internet";"Macro"
"185";"BM_RESNOU";1;1619;"I";1333352062;10;"Reservas internacionais - liquidez internacional - exceto ouro";"N";"Reservas internacionais: liquidez internacional - exceto ouro";1;0;60;0;0;NA;NA;0;"BM";"Internet";"Macro"
"186";"BM_RESOU";2;1368;"I";1333352062;10;"Reservas internacionais - liquidez internacional - ouro";"N";"Reservas internacionais: liquidez internacional - ouro";1;0;60;0;0;NA;NA;0;"BM";"Internet";"Macro"
"187";"SECEX_XBAV";NA;NA;"A";409;5;"Exportações - fator agregado - produtos básicos - (FOB)";"N";"Exportações - fator agregado - produtos básicos - (FOB)";1;1;5;0;0;"BM_XBAV até 13/mai/2002.";NA;0;"SECEX";"Intranet";"Macro"
"188";"BM_XCGV";NA;NA;"I";1333352062;5;"Exportações - café em grão - (FOB)";"N";"Exportações de café em grão (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"189";"BM_XCSV";NA;NA;"I";1333352062;5;"Exportações - café solúvel - (FOB)";"N";"Exportações de café solúvel (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"190";"BM_XDERQ";NA;NA;"I";1333352062;5;"Exportações - derivados de petróleo - qde.";"N";"Exportações de derivados de petróleo: quantidade";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"191";"BM_XDERV";NA;NA;"I";1333352062;5;"Exportações - derivados de petróleo - (FOB)";"N";"Exportações de derivados de petróleo (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"192";"BM_XINV";NA;NA;"I";1333352062;5;"Exportações - produtos industrializados - exceto açúcar e café - (FOB)";"N";"Exportações de produtos industrializados, exceto açúcar e café (FOB)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"193";"SECEX_XMV";NA;NA;"A";409;5;"Exportações - fator agregado - produtos industrializados - (FOB)";"N";"Exportações - fator agregado - produtos industrializados - (FOB)";1;1;5;0;0;"BM_XMV até 13/mai/2002.";NA;0;"SECEX";"Intranet";"Macro"
"194";"BM_XNMNCV";NA;NA;"I";1333352062;5;"Exportações - produtos semi-manufaturados - (FOB)";"N";"Exportações de produtos semi-manufaturados (FOB)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"195";"BM_XNMV";NA;NA;"I";1333352062;5;"Exportações - produtos não manufaturados - (FOB)";"N";"Exportações de produtos não manufaturados (FOB)";0;0;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"196";"BM_XPETQ";NA;NA;"I";1333352062;5;"Exportações - petróleo bruto - qde.";"N";"Exportações de petróleo bruto: quantidade";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"197";"BM_XPETV";NA;NA;"I";1333352062;5;"Exportações - petróleo bruto - (FOB)";"N";"Exportações de petróleo bruto (FOB)";0;1;90;0;0;NA;NA;0;"BM";"Oculta";"Macro"
"198";"SECEX_XTEV";NA;NA;"A";409;5;"Exportações - transações especiais - (FOB)";"N";"Exportações - transações especiais - (FOB)";1;1;5;0;0;"BM_XTEV até 13/mai/2002.";NA;0;"SECEX";"Intranet";"Macro"
"199";"BM_COMPEN";NA;NA;"I";1333352062;10;"Dívida externa - registrada - empréstimos externos - compensatórios";"N";"Dívida externa registrada: empréstimos externos - compensatórios";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"200";"BM_DEXR";10;649;"I";1333352062;10;"Dívida externa - registrada";"N";"Dívida externa registrada";1;0;60;0;1;NA;NA;0;"BM";"Internet";"Macro"
"201";"BM_FINIMP";1;1619;"I";1333352062;10;"Dívida externa - registrada - financiamentos de importações";"N";"Dívida externa registrada: financiamentos de importações";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
"202";"BM_IN289";NA;NA;"I";1333352062;10;"Dívida externa - registrada - empréstimos externos em moeda - Instrução nº 289";"N";"Dívida externa registrada: empréstimos externos em moeda - Instrução nº 289";1;0;90;0;0;NA;NA;0;"BM";"Internet";"Macro"
