"";"SERCODIGOTROLL";"QtdConsultas";"Posicao";"SERSTATUS";"FNTID";"TEMID";"SERNOME_P";"SERDESCRICAO_P";"SERLIBERADA";"SERPRIVATIVA";"SERPRAZOATUALIZACAO";"SERINDICADORIPEA";"SERHISTORICA";"SERHISTORICO";"SERINDGER";"BANCO";"COND_EXIB";"GRANDE_TEMA"
"10102";"SCN104_PIBSOSAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - outros - índice encadeado - dessaz. (média 1995 = 100)";"Produto interno bruto (PIB) - serviços - outros serviços: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10103";"SCN104_PIBSALAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - imobiliários e aluguel - índice encadeado - dessaz. (média 1995 = 100)";"Produto interno bruto (PIB) - serviços - serviços imobiliários e aluguel: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10104";"SCN104_PIBSAPAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - APU, educação e saúde públicas - índice encadeado- dessaz. (média 1995 = 100)";"Produto interno bruto (PIB) - serviços - administração pública, educação pública e saúde pública: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10105";"SCN104_PIBSERAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - índice encadeado - dessaz. (média 1995 = 100)";"Produto interno bruto (PIB) - serviços: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10106";"SCN104_PIBAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - preços básicos - índice encadeado - dessaz. (média 1995 = 100)";"Produto interno bruto (PIB) a preços básicos: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10107";"SCN104_PIBPMAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - preços de mercado - índice encadeado - dessaz. (média 1995 = 100)";"Produto interno bruto (PIB) a preços de mercado: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10108";"SCN104_PIBCPPAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Consumo final - famílias - índice encadeado - dessaz. (média 1995 = 100)";"Consumo final das famílias: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10109";"SCN104_PIBCGGAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Consumo final - APU - índice encadeado - dessaz. (média 1995 = 100)";"Consumo final da administração pública: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10110";"SCN104_PIBFBKFAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Capital fixo - formação bruta - índice encadeado - dessaz. (média 1995 = 100)";"Formação bruta de capital fixo: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10111";"SCN104_PIBXBSZAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Exportações - bens e serviços - índice encadeado - dessaz. (média 1995 = 100)";"Exportações de bens e serviços: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10112";"SCN104_PIBMBSZAS104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Importações - bens e serviços - índice encadeado - dessaz. (média 1995 = 100)";"Importações de bens e serviços: índice encadeado dessazonalizado (média 1995 = 100)";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10113";"SCN104_RLEX1N104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Ordenados e salários - líquidos recebidos do exterior";"Ordenados e salários - líquidos recebidos do exterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10114";"SCN104_RLEX2N104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Rendas de propriedade - líquidas recebidas do exterior";"Rendas de propriedade - líquidas recebidas do exterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10115";"SCN104_PNBN104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Renda nacional bruta";"Renda nacional bruta";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10116";"SCN104_TRUNIN104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Outras transferências correntes - líquidas recebidas do exterior - total";"Outras transferências correntes - líquidas recebidas do exterior - total";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10117";"SCN104_RNDBN104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Renda nacional disponível bruta";"Renda nacional disponível bruta";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10118";"SCN104_SBN104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Poupança bruta";"Poupança bruta";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10119";"SCN104_NFB104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Capacidade / necessidade líquida de financiamento";"Capacidade / necessidade líquida de financiamento";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10120";"SCN104_PIBAGPG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - agropecuária   - var. real trim.";"Produto interno bruto (PIB) - agropecuária:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10121";"SCN104_PIBIEXG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - indústria - extrativa mineral - var. real trim.";"Produto interno bruto (PIB) - indústria extrativa mineral:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10122";"SCN104_PIBITRG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - indústria - transformação - var. real trim.";"Produto interno bruto (PIB) - indústria de transformação:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10123";"SCN104_PIBICCG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - indústria - construção - var. real trim.";"Produto interno bruto (PIB) - indústria da construção civil:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10124";"SCN104_PIBIUPG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - indústria - elet., gás, e saneamento básico - var. real trim";"Produto interno bruto (PIB) - indústria - produção e distribuição - eletricidade e gás, água, esgoto e limpeza urbana:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10125";"SCN104_PIBINDG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - indústria - var. real trim.";"Produto interno bruto (PIB) - indústria: variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10126";"SCN104_PIBSCOG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - comércio - var. real trim.";"Produto interno bruto (PIB) - serviços - comércio:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10127";"SCN104_PIBSTRG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - transp., armazenagem e correio - var. real trim.";"Produto interno bruto (PIB) - serviços - transporte, armazenagem e correio:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10128";"SCN104_PIBSCMNG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - serviços de informação - var. real trim.";"Produto interno bruto (PIB) - serviços - serviços de informação: variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10129";"SCN104_PIBSIFG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - intermediação financeira - var. real trim.";"Produto interno bruto (PIB) - serviços - intermediação financeira e seguros:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10130";"SCN104_PIBSOSG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - outros - var. real trim.";"Produto interno bruto (PIB) - serviços - outros serviços:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10131";"SCN104_PIBSALG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - imobiliários e aluguel - var. real trim.";"Produto interno bruto (PIB) - serviços - serviços imobiliários e aluguel:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10132";"SCN104_PIBSAPG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - APU, educação e saúde públicas - var. real trim.";"Produto interno bruto (PIB) - serviços - administração pública, educação pública e saúde pública:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10133";"SCN104_PIBSERG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - serviços - var. real trim.";"Produto interno bruto (PIB) - serviços:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10134";"SCN104_PIBPBG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - preços básicos - var. real trim.";"Produto interno bruto (PIB) a preços básicos:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10135";"SCN104_PIBIVAG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - impostos sobre produtos - var. real trim.";"Produto interno bruto (PIB) - impostos sobre produtos:  variação real trimestral sobre mesmo trimestre do ano anterior - referência 2011";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10136";"SCN104_PIBPMG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"PIB - preços de mercado - var. real trim.";"Produto interno bruto (PIB) a preços de mercado:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10137";"SCN104_CFPPG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Consumo final - famílias - var. real trim.";"Consumo final das famílias: variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10138";"SCN104_CFGGG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Consumo final - APU - var. real trim.";"Consumo final da administração pública:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10139";"SCN104_FBKFG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Capital fixo - formação bruta - var. real trim.";"Formação bruta de capital fixo:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10140";"SCN104_XBSZG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Exportações - bens e serviços - var. real trim.";"Exportações de bens e serviços:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10141";"SCN104_MBSZG104";NA;NA;"Ativa";"IBGE/SCN 2010 Trim.";"Contas nacionais";"Importações - bens e serviços - var. real trim.";"Importações de bens e serviços:  variação real trimestral sobre mesmo trimestre do ano anterior";"Não oculta";"Internet";90;0;0;"Incluída em 10 / maio / 2015.";NA;"SCN104";"Internet";"Macro"
"10142";"CNI4_FILE";NA;NA;"Inativa";"CNI";"Comércio exterior";"Coeficiente de penetração";"Coeficiente de penetração";"Não oculta";"Internet";90;0;0;"Incluída em 13/fev/2012.";NA;"CNI4";"Internet";"Macro"
"10143";"BPAG12_TC12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Transações correntes - Saldo (Nova metod. - BPM6)";"Transações correntes - Saldo (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10144";"BPAG12_BC12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Balança comercial - Saldo (Nova metod. - BPM6)";"Balança comercial - Saldo (Nova Metodologia - BPM6)";"Não oculta";"Internet";5;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10145";"BPAG12_BCX12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Balança comercial - Exportações (Nova metod. - BPM6)";"Balança comercial - Exportações (Nova Metodologia - BPM6)";"Não oculta";"Internet";5;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10146";"BPAG12_BCM12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Balança comercial - Importações (Nova metod. - BPM6)";"Balança comercial - Importações (Nova Metodologia - BPM6)";"Não oculta";"Internet";5;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10147";"BPAG12_SER12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Saldo (Nova metod. - BPM6)";"Serviços - Saldo (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10148";"BPAG12_SERR12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Rec. (Nova metod. - BPM6)";"Serviços - Receitas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10149";"BPAG12_SERD12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Desp. (Nova metod. - BPM6)";"Serviços - Despesas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10150";"BPAG12_SERMANUF12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Serv. manuf. sobre insumos físicos pert. a outros - Saldo (Nova metod. - BPM6)";"Serviços - Serviços de manufatura sobre insumos físicos pertencentes a outros - Saldo (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10151";"BPAG12_SERMANUFR12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Serv. manuf. sobre insumos físicos pert. a outros - Rec. (Nova metod. - BPM6)";"Serviços - Serviços de manufatura sobre insumos físicos pertencentes a outros - Receitas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10152";"BPAG12_SERMANUFD12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Serv. manuf. sobre insumos físicos pert. a outros - Desp. (Nova metod. - BPM6)";"Serviços - Serviços de manufatura sobre insumos físicos pertencentes a outros - Despesas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10153";"BPAG12_SERMANUT12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Serv. manut. e reparo - Saldo (Nova metod. - BPM6)";"Serviços - Serviços de manutenção e reparo - Saldo (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10154";"BPAG12_SERMANUTR12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Serv. manut. e reparo - Rec. (Nova metod. - BPM6)";"Serviços - Serviços de manutenção e reparo - Receitas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10155";"BPAG12_SERMANUTD12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Serv. manut. e reparo - Desp. (Nova metod. - BPM6)";"Serviços - Serviços de manutenção e reparo - Despesas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10156";"BPAG12_SERTRANS12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Transportes - Saldo (Nova metod. - BPM6)";"Serviços - Transportes - Saldo (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10157";"BPAG12_SERTRANSR12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Transportes - Rec. (Nova metod. - BPM6)";"Serviços - Transportes - Receitas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
"10158";"BPAG12_SERTRANSD12";NA;NA;"Ativa";"Bacen/BP (BPM6)";"Balanço de pagamentos";"Serviços - Transportes - Desp. (Nova metod. - BPM6)";"Serviços - Transportes - Despesas (Nova Metodologia - BPM6)";"Não oculta";"Internet";25;0;0;"Incluída em 04/fev/2015.";"Geradora";"BPAG12";"Internet";"Macro"
