BANCO;SERCODIGOTROLL;SERSTATUS;SERNOME_P;SERDESCRICAO_P;SERLIBERADA;SERPRIVATIVA;TEMID;FNTID;SERTIPO;SERINDGER
BPAG4;BPAG4_DEXGLPCC4;A;Dívida Externa - Governo geral - Longo prazo - Crédito comercial;Dívida Externa - Governo geral - Longo prazo - Crédito comercial;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXGLPO4;A;Dívida Externa - Governo geral - Longo prazo - Outros passivos de dívida;Dívida Externa - Governo geral - Longo prazo - Outros passivos de dívida;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBC4;A;Dívida Externa - Banco Central;Dívida Externa - Banco Central;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBCCP4;A;Dívida Externa - Banco Central - Curto prazo;Dívida Externa - Banco Central - Curto prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBCLP4;A;Dívida Externa - Banco Central - Longo prazo;Dívida Externa - Banco Central - Longo prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXB4;A;Dívida Externa - Bancos;Dívida Externa - Bancos;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBCP4;A;Dívida Externa - Bancos - Curto prazo;Dívida Externa - Bancos - Curto prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBLP4;A;Dívida Externa - Bancos - Longo prazo;Dívida Externa - Bancos - Longo prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBLPT4;A;Dívida Externa - Bancos - Longo prazo - Títulos de dívida;Dívida Externa - Bancos - Longo prazo - Títulos de dívida;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBLPE4;A;Dívida Externa - Bancos - Longo prazo - Empréstimos;Dívida Externa - Bancos - Longo prazo - Empréstimos;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXBLPO4;A;Dívida Externa - Bancos - Longo prazo - Outros passivos de dívida;Dívida Externa - Bancos - Longo prazo - Outros passivos de dívida;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXEF4;A;Dívida Externa - Empresas financeiras não bancárias;Dívida Externa - Empresas financeiras não bancárias;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXEFCP4;A;Dívida Externa - Empresas financeiras não bancárias - Curto prazo;Dívida Externa - Empresas financeiras não bancárias - Curto prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXEFLP4;A;Dívida Externa - Empresas financeiras não bancárias - Longo prazo;Dívida Externa - Empresas financeiras não bancárias - Longo prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXENF4;A;Dívida Externa - Empresas não financeiras;Dívida Externa - Empresas não financeiras;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXENFCP4;A;Dívida Externa - Empresas não financeiras - Curto prazo;Dívida Externa - Empresas não financeiras - Curto prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXENFLP4;A;Dívida Externa - Empresas não financeiras - Longo prazo;Dívida Externa - Empresas não financeiras - Longo prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXENFLPT4;A;Dívida Externa - Empresas não financeiras - Longo prazo - Títulos de dívida;Dívida Externa - Empresas não financeiras - Longo prazo - Títulos de dívida;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXENFLPE4;A;Dívida Externa - Empresas não financeiras - Longo prazo - Empréstimos;Dívida Externa - Empresas não financeiras - Longo prazo - Empréstimos;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXENFLPCC4;A;Dívida Externa - Empresas não financeiras - Longo prazo - Crédito comercial;Dívida Externa - Empresas não financeiras - Longo prazo - Crédito comercial;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXENFLPO4;A;Dívida Externa - Empresas não financeiras - Longo prazo - Outros passivos de dívida;Dívida Externa - Empresas não financeiras - Longo prazo - Outros passivos de dívida;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXF4;A;Dívida Externa - Famílias e instituições sem fins lucrativos;Dívida Externa - Famílias e instituições sem fins lucrativos;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXFCP4;A;Dívida Externa - Famílias e instituições sem fins lucrativos - Curto prazo;Dívida Externa - Famílias e instituições sem fins lucrativos - Curto prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXFLP4;A;Dívida Externa - Famílias e instituições sem fins lucrativos - Longo prazo;Dívida Externa - Famílias e instituições sem fins lucrativos - Longo prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXOI4;A;Dívida Externa - Investimento direto: operações intercompanhia;Dívida Externa - Investimento direto: operações intercompanhia;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXTDOM4;A;Dívida Externa - Títulos de renda fixa negociados no mercado doméstico e detidos por não residentes;Dívida Externa - Títulos de renda fixa negociados no mercado doméstico e detidos por não residentes - denominados e liquidados em Reais;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEX4;A;Dívida Externa - Dívida externa bruta;Dívida Externa - Dívida externa bruta;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXLP4;A;Dívida Externa - Dívida exterrna bruta - longo prazo;Dívida Externa - Dívida exterrna bruta - longo prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG4;BPAG4_DEXCP4;A;Dívida Externa - Dívida exterrna bruta - curto prazo;Dívida Externa - Dívida exterrna bruta - curto prazo;1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;NA
BPAG;BPAG_TCPIB;A;Transações correntes (Nova metod. - BPM6);Transações correntes (Nova Metodologia - BPM6);1;0;Balanço de pagamentos;Bacen/Not. Imp./Set. Ext.;N;NA
BPAG4;BPAG4_DEXOIT4;A;Dívida externa bruta (exclui op. intercomp. e tít. renda fixa negoc. merc. dom. e det. por não res.);Dívida Externa - Dívida externa bruta (exclui operações intercompanhia e títulos de renda fixa negociados no mercado doméstico e detidos por não residentes);1;0;Balanço de pagamentos;Bacen/Dív. Ext.;N;Gerada
WDI;WDI_PPCTAXAC2011;A;Taxa de paridade do poder de compra (PPC) - consumo das famílias - ref. 2011;Taxa de paridade do poder de compra (PPC) para o consumo das famílias - referência 2011;1;0;Câmbio;Banco Mundial/WDI;N;NA
SECEX12;SECEX12_MBENCAPGCE12;A;Importações - bens de capital - (FOB);Importações - grandes categorias econômicas - bens de capital - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MBENCAPNTIGCE12;A;Importações - bens de capital - exceto equipamentos de transporte industrial  (FOB);Importações - grandes categorias econômicas - bens de capital - exceto equipamentos de transporte industrial  (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MBENCAPTIGCE12;A;Importações - bens de capital - equipamentos de transporte industrial  (FOB);Importações - grandes categorias econômicas - bens de capital - equipamentos de transporte industrial  (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MBENCONGCE12;A;Importações - bens de consumo - (FOB);Importações - grandes categorias econômicas - bens de consumo - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MDURAVGCE12;A;Importações - bens de consumo duráveis - (FOB);Importações - grandes categorias econômicas - bens de consumo duráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MDURAVAUTOGCE12;A;Importações - bens de consumo duráveis - automóveis para passageiros - (FOB);Importações - grandes categorias econômicas - bens de consumo duráveis - automóveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MDURAVNTIGCE12;A;Importações - bens de consumo duráveis - exceto equipamentos de transportes - (FOB);Importações - grandes categorias econômicas - bens de consumo duráveis - exceto equipamentos de transportes - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MDURAVTIGCE12;A;Importações - bens de consumo duráveis - equipamentos de transporte não industrial - (FOB);Importações - grandes categorias econômicas - bens de consumo duráveis - equipamentos de transporte não industrial - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MSEMINDURAVGCE12;A;Importações - bens de consumo semiduráveis e não duráveis - (FOB);Importações - grandes categorias econômicas - bens de consumo semiduráveis e não duráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MSEMINDURAVABGCE12;A;Importações - bens de consumo semiduráveis e não duráveis - alimentos e bebidas básicos - (FOB);Importações - grandes categorias econômicas - bens de consumo semiduráveis e não duráveis - alimentos e bebidas básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MSEMINDURAVAEGCE12;A;Importações - bens de consumo semiduráveis e não duráveis - alimentos e bebidas elaborados - (FOB);Importações - grandes categorias econômicas - bens de consumo semiduráveis e não duráveis - alimentos e bebidas elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MNDURAVGCE12;A;Importações - bens de consumo não duráveis - (FOB);Importações - grandes categorias econômicas - bens de consumo não duráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MSEMIGCE12;A;Importações - bens de consumo semiduráveis - (FOB);Importações - grandes categorias econômicas - bens de consumo semiduráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MINTGCE12;A;Importações - produtos intermediários - (FOB);Importações - grandes categorias econômicas - produtos intermediários - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MINTABGCE12;A;Importações - produtos intermediários - alimentos e bebidas básicos - (FOB);Importações - grandes categorias econômicas - produtos intermediários - alimentos e bebidas básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MINTAEGCE12;A;Importações - produtos intermediários - alimentos e bebidas elaborados - (FOB);Importações - grandes categorias econômicas - produtos intermediários - alimentos e bebidas elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MINTINBGCE12;A;Importações - produtos intermediários - insumos industriais básicos - (FOB);Importações - grandes categorias econômicas - produtos intermediários - insumos industriais básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MINTINEGCE12;A;Importações - produtos intermediários - insumos industriais elaborados - (FOB);Importações - grandes categorias econômicas - produtos intermediários - insumos industriais elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MINTBKGCE12;A;Importações - produtos intermediários - peças e acessórios para bens de capital - (FOB);Importações - grandes categorias econômicas - produtos intermediários - peças e acessórios para bens de capital - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MINTTRANSGCE12;A;Importações - produtos intermediários - peças para equipamentos de transporte - (FOB);Importações - grandes categorias econômicas - produtos intermediários - peças para equipamentos de transporte - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MBNEGCE12;A;Importações - bens não especificados - (FOB);Importações - grandes categorias econômicas - bens não especificados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MCOBLUBGCE12;A;Importações - combustíveis e lubrificantes - (FOB);Importações - grandes categorias econômicas - combustíveis e lubrificantes - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MCOBLUBBGCE12;A;Importações - combustíveis e lubrificantes - básicos - (FOB);Importações - grandes categorias econômicas - combustíveis e lubrificantes - básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_MCOBLUBEGCE12;A;Importações - combustíveis e lubrificantes - elaborados - (FOB);Importações - grandes categorias econômicas - combustíveis e lubrificantes - elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XBENCAPGCE12;A;Exportações - bens de capital - (FOB);Exportações - grandes categorias econômicas - bens de capital - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XBENCAPNTIGCE12;A;Exportações - bens de capital - exceto equipamentos de transporte industrial  (FOB);Exportações - grandes categorias econômicas - bens de capital - exceto equipamentos de transporte industrial  (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XBENCAPTIGCE12;A;Exportações - bens de capital - equipamentos de transporte industrial  (FOB);Exportações - grandes categorias econômicas - bens de capital - equipamentos de transporte industrial  (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XBENCONGCE12;A;Exportações - bens de consumo - (FOB);Exportações - grandes categorias econômicas - bens de consumo - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XDURAVGCE12;A;Exportações - bens de consumo duráveis - (FOB);Exportações - grandes categorias econômicas - bens de consumo duráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XDURAVAUTOGCE12;A;Exportações - bens de consumo duráveis - automóveis para passageiros - (FOB);Exportações - grandes categorias econômicas - bens de consumo duráveis - automóveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XDURAVNTIGCE12;A;Exportações - bens de consumo duráveis - exceto equipamentos de transportes - (FOB);Exportações - grandes categorias econômicas - bens de consumo duráveis - exceto equipamentos de transportes - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XDURAVTIGCE12;A;Exportações - bens de consumo duráveis - equipamentos de transporte não industrial - (FOB);Exportações - grandes categorias econômicas - bens de consumo duráveis - equipamentos de transporte não industrial - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XSEMINDURAVGCE12;A;Exportações - bens de consumo semiduráveis e não duráveis - (FOB);Exportações - grandes categorias econômicas - bens de consumo semiduráveis e não duráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XSEMINDURAVABGCE12;A;Exportações - bens de consumo semiduráveis e não duráveis - alimentos e bebidas básicos - (FOB);Exportações - grandes categorias econômicas - bens de consumo semiduráveis e não duráveis - alimentos e bebidas básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XSEMINDURAVAEGCE12;A;Exportações - bens de consumo semiduráveis e não duráveis - alimentos e bebidas elaborados - (FOB);Exportações - grandes categorias econômicas - bens de consumo semiduráveis e não duráveis - alimentos e bebidas elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XNDURAVGCE12;A;Exportações - bens de consumo não duráveis - (FOB);Exportações - grandes categorias econômicas - bens de consumo não duráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XSEMIGCE12;A;Exportações - bens de consumo semiduráveis - (FOB);Exportações - grandes categorias econômicas - bens de consumo semiduráveis - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XINTGCE12;A;Exportações - produtos intermediários - (FOB);Exportações - grandes categorias econômicas - produtos intermediários - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XINTABGCE12;A;Exportações - produtos intermediários - alimentos e bebidas básicos - (FOB);Exportações - grandes categorias econômicas - produtos intermediários - alimentos e bebidas básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XINTAEGCE12;A;Exportações - produtos intermediários - alimentos e bebidas elaborados - (FOB);Exportações - grandes categorias econômicas - produtos intermediários - alimentos e bebidas elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XINTINBGCE12;A;Exportações - produtos intermediários - insumos industriais básicos - (FOB);Exportações - grandes categorias econômicas - produtos intermediários - insumos industriais básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XINTINEGCE12;A;Exportações - produtos intermediários - insumos industriais elaborados - (FOB);Exportações - grandes categorias econômicas - produtos intermediários - insumos industriais elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XINTBKGCE12;A;Exportações - produtos intermediários - peças e acessórios para bens de capital - (FOB);Exportações - grandes categorias econômicas - produtos intermediários - peças e acessórios para bens de capital - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XINTTRANSGCE12;A;Exportações - produtos intermediários - peças para equipamentos de transporte - (FOB);Exportações - grandes categorias econômicas - produtos intermediários - peças para equipamentos de transporte - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XBNEGCE12;A;Exportações - bens não especificados - (FOB);Exportações - grandes categorias econômicas - bens não especificados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XCOBLUBGCE12;A;Exportações - combustíveis e lubrificantes - (FOB);Exportações - grandes categorias econômicas - combustíveis e lubrificantes - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XCOBLUBBGCE12;A;Exportações - combustíveis e lubrificantes - básicos - (FOB);Exportações - grandes categorias econômicas - combustíveis e lubrificantes - básicos - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
SECEX12;SECEX12_XCOBLUBEGCE12;A;Exportações - combustíveis e lubrificantes - elaborados - (FOB);Exportações - grandes categorias econômicas - combustíveis e lubrificantes - elaborados - (FOB);1;0;Comércio exterior;MDIC/SECEX;N;NA
FIPE12;FIPE12_FIPE0667;A;IPC - sabão líquido - RMSP - var.;IPC - sabão líquido - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0668;A;IPC - lustra-móveis - RMSP - var.;IPC - lustra-móveis - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0669;A;IPC - apartamento 3 dormitórios - RMSP - var.;IPC - apartamento 3 dormitórios - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0670;A;IPC - chapinha/prancha de cabelo - RMSP - var.;IPC - chapinha/prancha de cabelo - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0671;A;IPC - coco ralado - RMSP - var.;IPC - coco ralado - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0672;A;IPC - aveia - RMSP - var.;IPC - aveia - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0673;A;IPC - fubá - RMSP - var.;IPC - fubá - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0674;A;IPC - óleo de girassol - RMSP - var.;IPC - óleo de girassol - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0675;A;IPC - esteticista - RMSP - var.;IPC - esteticista - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0676;A;IPC - preservativo - RMSP - var.;IPC - preservativo - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0677;A;IPC - água oxigenada - RMSP - var.;IPC - água oxigenada - RMSP - var.;1;1;Preços;Fipe;N;NA
PNADC12;PNADC12_POP12;A;População total;População total;1;0;População;IBGE/PNAD Contínua;N;Independente
PNADC12;PNADC12_PI12;A;Pessoas de 14 anos ou mais de idade;Pessoas de 14 anos ou mais de idade;1;0;Emprego;IBGE/PNAD Contínua;N;Independente
PNADC12;PNADC12_FT12;A;Pessoas na força de trabalho,;Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência;1;0;Emprego;IBGE/PNAD Contínua;N;Independente
